"GEOID","NAME","poverty_rateE","poverty_rateM","unemployment_rateE","unemployment_rateM","no_health_insuranceE","no_health_insuranceM","education_less_than_hsE","education_less_than_hsM","median_ageE","median_ageM","black_populationE","black_populationM","white_populationE","white_populationM","american_indian_alaska_native_aloneE","american_indian_alaska_native_aloneM","asian_aloneE","asian_aloneM","native_hawaiian_other_pacific_islander_aloneE","native_hawaiian_other_pacific_islander_aloneM","male_65_69E","male_65_69M","male_70_74E","male_70_74M","male_75_79E","male_75_79M","male_80_84E","male_80_84M","male_85plusE","male_85plusM","female_65_69E","female_65_69M","female_70_74E","female_70_74M","female_75_79E","female_75_79M","female_80_84E","female_80_84M","female_85plusE","female_85plusM","summary_est","summary_moe","year","total_65plus","poverty_rate_pct","unemployment_rate_pct","no_health_insurance_pct","education_less_than_hs_pct","black_population_pct","white_population_pct","american_indian_pct","asian_pct","pacific_islander_pct","pct_65plus","black_65plus_pct","white_65plus_pct","asian_65plus_pct"
"11001006202","Census Tract 62.02, District of Columbia, District of Columbia",0,12,0,12,0,12,0,12,NA,NA,0,12,65,106,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,65,106,2016,0,0,0,0,0,0,100,0,0,0,0,NA,NA,NA
"11001007804","Census Tract 78.04, District of Columbia, District of Columbia",1015,369,221,113,72,71,24,25,37.3,10.7,3380,661,8,10,0,12,8,13,0,12,163,99,37,36,105,63,26,38,32,31,113,75,50,34,42,29,0,12,91,66,3547,665,2016,659,28.6157316041725,6.23061742317451,2.02988440936002,0.676628136453341,95.2917958838455,0.225542712151114,0,0.225542712151114,0,18.579080913448,512.898330804249,1.21396054628225,1.21396054628225
"11001008001","Census Tract 80.01, District of Columbia, District of Columbia",197,100,130,59,21,24,1,3,34.5,1.2,901,264,1978,260,0,12,135,79,0,12,122,57,10,15,7,10,0,12,35,25,111,45,23,21,40,26,35,34,33,25,3162,349,2016,416,6.23023402909551,4.11132194813409,0.664136622390892,0.0316255534471853,28.494623655914,62.5553447185326,0,4.26944971537002,0,13.1562302340291,216.586538461538,475.480769230769,32.4519230769231
"11001008301","Census Tract 83.01, District of Columbia, District of Columbia",100,48,69,49,26,25,0,12,32.5,0.8,289,86,1831,224,0,12,132,82,0,12,67,45,22,24,29,28,21,23,0,12,37,36,63,32,58,40,21,18,44,37,2419,274,2016,362,4.13393964448119,2.85241835469202,1.07482430756511,0,11.9470855725506,75.6924348904506,0,5.45680033071517,0,14.9648615130219,79.8342541436464,505.801104972376,36.4640883977901
"11001002102","Census Tract 21.02, District of Columbia, District of Columbia",689,215,290,138,150,74,69,51,41,2.5,3795,436,673,187,82,69,38,36,0,17,219,87,45,44,46,49,39,31,24,21,151,61,106,82,129,66,20,32,45,27,5264,458,2017,824,13.088905775076,5.50911854103343,2.84954407294833,1.31079027355623,72.0934650455927,12.7849544072948,1.55775075987842,0.721884498480243,0,15.6534954407295,460.558252427184,81.6747572815534,4.61165048543689
"11001002202","Census Tract 22.02, District of Columbia, District of Columbia",492,236,195,88,461,204,10,17,34.3,1.6,2111,453,350,142,7,12,63,82,0,12,26,26,34,52,46,40,20,31,14,22,96,84,28,25,0,12,76,48,66,42,3347,382,2017,406,14.6997311024798,5.82611293695847,13.7735285330146,0.298775022408127,63.0714072303555,10.4571257842844,0.209142515685689,1.8822826411712,0,12.1302659097699,519.950738916256,86.2068965517241,15.5172413793103
"11001002302","Census Tract 23.02, District of Columbia, District of Columbia",332,151,41,36,35,28,41,34,43.1,5.8,764,191,700,220,0,12,67,72,0,12,29,41,20,27,22,24,7,18,13,15,54,26,20,25,5,7,29,27,13,21,1708,249,2017,212,19.4379391100703,2.40046838407494,2.04918032786885,2.40046838407494,44.7306791569087,40.983606557377,0,3.92271662763466,0,12.4121779859485,360.377358490566,330.188679245283,31.6037735849057
"11001003400","Census Tract 34, District of Columbia, District of Columbia",485,164,178,101,68,57,9,21,21.8,2.3,3178,502,1349,256,0,12,108,49,0,12,34,31,22,27,24,26,0,12,61,44,10,16,79,78,70,52,26,25,15,19,4901,472,2017,341,9.89593960416241,3.63191185472353,1.38747194450112,0.18363599265456,64.8439094062436,27.5249948990002,0,2.20363191185472,0,6.95776372168945,931.964809384164,395.601173020528,31.6715542521994
"11001005800","Census Tract 58, District of Columbia, District of Columbia",519,221,193,113,14,16,66,63,40.6,2.7,277,189,2015,182,0,12,605,141,0,12,101,58,94,69,9,14,73,49,47,31,122,68,72,75,77,45,26,25,0,12,3039,272,2017,621,17.0779861796644,6.35077328068444,0.46067785455742,2.17176702862784,9.11484040802896,66.3047054952287,0,19.9078644290885,0,20.4343534057256,44.6054750402576,324.476650563607,97.4235104669887
"11001006400","Census Tract 64, District of Columbia, District of Columbia",1229,281,208,104,73,60,71,70,31.7,2.4,2128,272,338,118,9,15,0,12,0,12,35,36,35,40,12,17,23,24,5,9,90,45,28,33,95,51,44,44,16,17,2488,265,2017,383,49.3971061093248,8.36012861736334,2.93408360128617,2.85369774919614,85.5305466237942,13.5852090032154,0.361736334405145,0,0,15.3938906752412,555.613577023499,88.2506527415144,0
"11001007407","Census Tract 74.07, District of Columbia, District of Columbia",780,298,210,100,96,78,51,35,32.4,3.2,3185,339,86,59,0,12,0,12,0,12,121,71,0,12,67,43,0,12,24,39,82,57,34,31,80,49,17,27,0,12,3297,332,2017,425,23.6578707916288,6.36942675159236,2.91173794358508,1.54686078252957,96.6029723991507,2.60843190779497,0,0,0,12.8905065210798,749.411764705882,20.2352941176471,0
"11001009203","Census Tract 92.03, District of Columbia, District of Columbia",524,267,142,91,19,29,9,14,38.7,3.3,1980,335,571,177,26,40,9,15,0,12,12,16,40,39,36,36,16,25,13,17,107,76,0,12,105,58,20,24,29,40,2808,358,2017,378,18.6609686609687,5.05698005698006,0.676638176638177,0.32051282051282,70.5128205128205,20.3347578347578,0.925925925925926,0.32051282051282,0,13.4615384615385,523.809523809524,151.058201058201,2.38095238095238
"11001001302","Census Tract 13.02, District of Columbia, District of Columbia",765,287,161,101,96,101,34,53,37.2,3.5,787,474,5341,705,0,17,639,285,0,17,103,89,50,59,94,76,41,48,127,96,81,76,246,114,64,62,143,91,195,105,7563,740,2017,1144,10.1150337167791,2.12878487372736,1.26933756445855,0.449557054079069,10.4059235753008,70.6201242893032,0,8.44902816342721,0,15.126272643131,68.7937062937063,466.870629370629,55.8566433566434
"11001003700","Census Tract 37, District of Columbia, District of Columbia",1209,471,199,135,76,83,41,49,30.3,2.2,2317,557,2805,619,0,17,218,123,0,17,113,89,70,70,0,17,0,17,23,27,190,122,39,55,26,33,37,42,19,22,5917,737,2017,517,20.4326516815954,3.36319080615177,1.28443467973635,0.692918708805138,39.1583572756464,47.4057799560588,0,3.68429947608585,0,8.73753591346966,448.16247582205,542.553191489362,42.1663442940039
"11001007304","Census Tract 73.04, District of Columbia, District of Columbia",1158,440,259,123,21,33,50,46,35.7,4.1,3299,425,164,94,0,12,0,12,0,12,90,56,48,52,42,49,0,12,50,25,111,75,71,65,53,59,9,13,51,33,3592,421,2017,525,32.2383073496659,7.21046770601336,0.584632516703786,1.39198218262806,91.8429844097996,4.56570155902004,0,0,0,14.6158129175947,628.380952380952,31.2380952380952,0
"11001001100","Census Tract 11, District of Columbia, District of Columbia",245,147,71,60,1,3,0,12,43,4.2,391,209,4111,347,39,74,217,81,0,12,197,92,30,36,149,73,50,42,54,48,162,83,116,111,133,84,90,65,69,49,4947,338,2017,1050,4.95249646250253,1.43521326056196,0.0202142712755205,0,7.90378006872852,83.1008692136649,0.7883565797453,4.38649686678795,0,21.2249848392965,37.2380952380952,391.52380952381,20.6666666666667
"11001002802","Census Tract 28.02, District of Columbia, District of Columbia",926,372,243,116,170,164,68,65,32,2.2,1090,203,1975,431,3,7,319,117,0,12,135,106,13,21,96,80,7,12,22,25,113,71,8,14,25,24,7,12,65,52,4651,452,2017,491,19.9096968393894,5.22468286390024,3.65512792947753,1.46205117179101,23.4358202537089,42.4639862395184,0.0645022575790153,6.85874005590196,0,10.5568694904322,221.995926680244,402.24032586558,64.969450101833
"11001004100","Census Tract 41, District of Columbia, District of Columbia",135,76,44,45,3,6,0,12,44.9,5,137,117,2110,249,0,12,190,68,0,12,42,28,91,44,58,39,56,35,64,34,131,55,13,16,78,53,73,36,50,34,2658,253,2017,656,5.07900677200903,1.65537998495109,0.112866817155756,0,5.15425131677953,79.3829947328819,0,7.14823175319789,0,24.6802106847254,20.8841463414634,321.646341463415,28.9634146341463
"11001009602","Census Tract 96.02, District of Columbia, District of Columbia",1539,469,340,126,28,35,11,19,26.6,4.9,3492,554,30,29,0,12,0,12,0,12,96,54,3,11,42,54,10,15,19,21,74,59,33,28,69,46,29,26,77,60,3675,573,2017,452,41.8775510204082,9.25170068027211,0.761904761904762,0.299319727891156,95.0204081632653,0.816326530612245,0,0,0,12.2993197278912,772.566371681416,6.63716814159292,0
"11001000201","Census Tract 2.01, District of Columbia, District of Columbia",24,56,90,65,51,68,0,12,19.8,0.3,294,104,2659,471,7,16,506,169,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3682,568,2017,0,0.651819663226507,2.4443237370994,1.38511678435633,0,7.98479087452472,72.2161868549701,0.190114068441065,13.7425312330255,0,0,NA,NA,NA
"11001003800","Census Tract 38, District of Columbia, District of Columbia",548,253,111,87,78,82,144,124,34,1.2,867,318,3616,378,30,47,271,146,42,53,89,62,25,32,74,75,50,47,50,47,131,103,41,36,125,86,96,81,98,75,5259,376,2017,779,10.4202319832668,2.11066742726754,1.48317170564746,2.73816314888762,16.4860239589276,68.7583190720669,0.570450656018254,5.15307092603156,0.798630918425556,14.8127020346073,111.296534017972,464.18485237484,34.788189987163
"11001006900","Census Tract 69, District of Columbia, District of Columbia",88,53,16,18,10,17,0,12,40.7,3.4,423,80,1741,179,0,12,30,28,0,12,40,28,12,20,44,53,47,29,31,24,114,52,0,12,48,44,7,11,38,29,2379,271,2017,381,3.69903320722993,0.672551492223623,0.420344682639765,0,17.780580075662,73.182009247583,0,1.26103404791929,0,16.015132408575,111.023622047244,456.955380577428,7.8740157480315
"11001008701","Census Tract 87.01, District of Columbia, District of Columbia",155,89,40,38,56,53,36,41,33.9,5.6,1335,399,949,169,0,12,43,31,0,12,80,48,7,16,18,23,0,12,5,8,71,37,14,15,48,50,22,26,31,30,2368,450,2017,296,6.54560810810811,1.68918918918919,2.36486486486486,1.52027027027027,56.3766891891892,40.0760135135135,0,1.81587837837838,0,12.5,451.013513513513,320.608108108108,14.527027027027
"11001007803","Census Tract 78.03, District of Columbia, District of Columbia",949,354,341,128,145,107,18,21,34.8,8.2,3614,438,144,110,29,42,9,15,0,12,174,80,29,27,118,62,18,19,42,29,103,52,25,24,90,61,17,19,123,72,4111,434,2017,739,23.0844076866942,8.29481877888592,3.52712235465823,0.437849671612746,87.910484067137,3.50279737290197,0.705424470931647,0.218924835806373,0,17.9761615178789,489.039242219215,19.4857916102842,1.21786197564276
"11001009505","Census Tract 95.05, District of Columbia, District of Columbia",335,140,161,119,123,66,88,47,41.4,5.6,2236,292,306,190,34,39,21,23,0,12,121,58,0,12,63,56,20,21,16,18,109,72,32,30,50,45,17,17,60,39,2940,335,2017,488,11.3945578231293,5.47619047619048,4.18367346938776,2.99319727891156,76.0544217687075,10.4081632653061,1.15646258503401,0.714285714285714,0,16.5986394557823,458.196721311475,62.7049180327869,4.30327868852459
"11001000701","Census Tract 7.01, District of Columbia, District of Columbia",663,301,31,31,77,68,0,17,48.6,3.9,474,249,4388,515,52,73,380,257,0,17,129,84,67,69,158,98,60,54,153,103,285,124,117,80,73,65,66,46,237,93,5643,394,2017,1345,11.7490696438065,0.549353180932128,1.364522417154,0,8.39978734715577,77.7600567074251,0.921495658337764,6.73400673400673,0,23.8348396243133,35.2416356877323,326.245353159851,28.2527881040892
"11001003900","Census Tract 39, District of Columbia, District of Columbia",382,223,184,108,92,78,40,48,35,1.3,482,146,3722,339,0,12,301,129,0,12,44,40,89,53,30,32,44,41,69,57,80,54,34,39,47,42,42,39,71,50,4643,397,2017,550,8.22743915571829,3.96295498600043,1.98147749300022,0.861511953478355,10.3812190394142,80.1636872711609,0,6.48287744992462,0,11.8457893603274,87.6363636363636,676.727272727273,54.7272727272727
"11001007809","Census Tract 78.09, District of Columbia, District of Columbia",1044,482,287,213,79,56,90,100,32.5,3.4,3401,404,16,24,0,12,33,37,0,12,35,32,60,65,42,36,32,34,40,32,166,91,11,19,20,22,52,36,46,32,3521,384,2017,504,29.6506674240273,8.15109343936382,2.24368077250781,2.5560920193127,96.5918773075831,0.454416358988924,0,0.937233740414655,0,14.3141153081511,674.801587301587,3.17460317460317,6.54761904761905
"11001004701","Census Tract 47.01, District of Columbia, District of Columbia",1237,421,169,109,16,25,23,26,31.6,2.2,2881,408,1148,225,0,12,519,123,0,12,27,30,49,68,0,12,96,62,32,52,178,124,54,51,83,76,0,12,54,62,4888,499,2017,573,25.3068739770867,3.45744680851064,0.327332242225859,0.470540098199673,58.9402618657938,23.4860883797054,0,10.6178396072013,0,11.7225859247136,502.792321116928,200.349040139616,90.5759162303665
"11001004702","Census Tract 47.02, District of Columbia, District of Columbia",390,148,96,50,58,38,31,34,32.4,1.3,1029,202,1661,165,27,41,192,58,0,12,85,45,18,15,28,24,11,14,8,19,88,54,17,22,39,51,13,21,22,20,3144,257,2017,329,12.4045801526718,3.05343511450382,1.84478371501272,0.986005089058524,32.7290076335878,52.8307888040712,0.858778625954199,6.10687022900763,0,10.4643765903308,312.765957446808,504.863221884498,58.3586626139818
"11001005001","Census Tract 50.01, District of Columbia, District of Columbia",178,88,48,45,5,6,0,12,35.3,3.4,295,133,1393,180,0,12,156,67,0,12,45,52,8,14,0,12,5,8,13,30,34,22,17,19,8,10,17,20,13,18,2083,232,2017,160,8.5453672587614,2.30436869899184,0.240038406144983,0,14.162265962554,66.8746999519923,0,7.48919827172348,0,7.68122899663946,184.375,870.625,97.5
"11001005002","Census Tract 50.02, District of Columbia, District of Columbia",703,173,143,93,46,60,140,89,33.6,2.6,1288,321,3044,400,22,30,426,149,27,40,224,115,49,53,40,44,59,54,13,20,75,53,113,85,117,86,40,39,105,69,5986,635,2017,835,11.7440694954895,2.38890745071834,0.768459739391914,2.33879051119278,21.5168727029736,50.8519879719345,0.367524223187437,7.11660541262947,0.451052455730037,13.9492148346141,154.251497005988,364.550898203593,51.0179640718563
"11001009810","Census Tract 98.10, District of Columbia, District of Columbia",1080,392,403,224,68,90,21,36,29.4,4.2,2840,385,0,12,0,12,0,12,0,12,105,66,32,34,45,39,12,17,8,14,95,56,47,37,56,58,22,22,37,35,2914,391,2017,459,37.0624571036376,13.8297872340426,2.33356211393274,0.720658888126287,97.4605353466026,0,0,0,0,15.751544269046,618.736383442266,0,0
"11001009811","Census Tract 98.11, District of Columbia, District of Columbia",1841,480,677,202,151,92,34,39,28.1,2.4,5069,560,0,17,0,17,0,17,0,17,59,48,20,32,38,38,0,17,52,41,172,81,88,78,126,74,76,69,14,17,5163,558,2017,645,35.6575634321131,13.1125314739493,2.92465620763122,0.658531861320937,98.1793530892892,0,0,0,0,12.4927367809413,785.891472868217,0,0
"11001010100","Census Tract 101, District of Columbia, District of Columbia",463,194,111,60,60,45,0,12,35.4,1.8,363,178,1966,288,0,12,388,178,0,12,47,44,38,29,61,61,0,12,47,53,56,69,34,41,0,12,33,37,26,28,2861,224,2017,342,16.1831527437959,3.87976232086683,2.09716882209018,0,12.6878713736456,68.7172317371548,0,13.5616917161832,0,11.953862285914,106.140350877193,574.853801169591,113.450292397661
"11001010200","Census Tract 102, District of Columbia, District of Columbia",205,115,47,33,22,30,28,43,36.2,3.5,1136,281,1277,199,40,45,124,85,0,12,24,23,23,19,32,25,29,24,73,45,123,72,57,44,29,29,49,38,40,36,2745,296,2017,479,7.46812386156649,1.71220400728597,0.801457194899818,1.0200364298725,41.384335154827,46.5209471766849,1.45719489981785,4.51730418943534,0,17.4499089253188,237.160751565762,266.597077244259,25.8872651356994
"11001010300","Census Tract 103, District of Columbia, District of Columbia",405,175,348,131,11,19,20,30,40.8,4.4,2029,415,754,195,0,12,68,51,0,12,171,118,29,26,33,30,53,45,79,57,85,56,54,65,63,38,42,40,42,32,3515,491,2017,651,11.5220483641536,9.900426742532,0.312944523470839,0.568990042674253,57.724039829303,21.4509246088193,0,1.93456614509246,0,18.5206258890469,311.674347158218,115.821812596006,10.4454685099846
"11001010400","Census Tract 104, District of Columbia, District of Columbia",1157,509,519,265,88,67,36,59,36.1,4.1,4171,603,363,171,0,12,0,12,0,12,320,163,60,63,61,56,77,67,33,30,112,73,0,12,50,52,36,38,39,47,4625,575,2017,788,25.0162162162162,11.2216216216216,1.9027027027027,0.778378378378378,90.1837837837838,7.84864864864865,0,0,0,17.0378378378378,529.314720812183,46.0659898477157,0
"11001010500","Census Tract 105, District of Columbia, District of Columbia",781,264,213,107,180,124,36,40,35.5,0.8,1488,340,1594,244,0,12,198,221,36,40,117,82,0,12,62,54,16,25,52,51,63,51,53,45,37,43,16,24,35,38,3624,298,2017,451,21.5507726269316,5.87748344370861,4.96688741721854,0.993377483443709,41.0596026490066,43.9845474613687,0,5.4635761589404,0.993377483443709,12.4448123620309,329.933481152993,353.436807095344,43.9024390243902
"11001010600","Census Tract 106, District of Columbia, District of Columbia",899,268,202,88,138,71,41,45,30.6,0.6,1694,405,4770,390,11,21,457,162,0,17,63,48,49,41,54,58,16,22,0,17,96,59,10,16,104,64,35,39,24,25,7167,592,2017,451,12.5436026231338,2.81847355936933,1.92549183758895,0.572066415515557,23.6361099483745,66.5550439514441,0.153481233431003,6.37644760708804,0,6.29273057067113,375.609756097561,1057.64966740576,101.330376940133
"11001010700","Census Tract 107, District of Columbia, District of Columbia",322,110,55,40,46,51,0,12,28.9,1.1,123,72,1310,150,0,12,179,77,0,12,72,31,0,12,0,12,11,20,16,17,0,12,8,11,16,17,24,22,17,19,1711,168,2017,164,18.8194038573933,3.21449444769141,2.68848626534191,0,7.18877849210988,76.5634132086499,0,10.4617182933957,0,9.58503798947984,75,798.780487804878,109.146341463415
"11001010900","Census Tract 109, District of Columbia, District of Columbia",1772,723,272,134,116,98,10,16,24.9,3.6,3930,818,23,25,0,12,14,18,0,12,123,146,32,37,15,20,36,36,32,33,203,95,11,18,79,54,40,32,10,16,4054,801,2017,581,43.7099161322151,6.7094227923039,2.86137148495313,0.246669955599408,96.9412925505673,0.567340897878638,0,0.345337937839171,0,14.3315244203256,676.419965576592,3.95869191049914,2.40963855421687
"11001011000","Census Tract 110, District of Columbia, District of Columbia",242,129,99,71,0,12,0,12,46.8,8.1,981,226,2378,301,37,56,174,78,0,12,219,111,0,12,52,47,84,62,113,93,120,88,68,55,108,76,121,64,83,46,3720,360,2017,968,6.50537634408602,2.66129032258065,0,0,26.3709677419355,63.9247311827957,0.994623655913978,4.67741935483871,0,26.0215053763441,101.342975206612,245.661157024793,17.9752066115703
"11001011100","Census Tract 111, District of Columbia, District of Columbia",1123,468,317,125,26,32,36,39,42.4,3.2,4633,561,640,195,8,14,47,52,0,17,295,160,55,48,119,64,93,53,26,23,242,119,51,37,125,61,66,45,110,55,5548,533,2017,1182,20.2415284787311,5.71377072819034,0.468637346791637,0.648882480173035,83.507570295602,11.5356885364095,0.144196106705119,0.847152126892574,0,21.3049747656813,391.962774957699,54.1455160744501,3.97631133671743
"11001010800","Census Tract 108, District of Columbia, District of Columbia",576,149,300,169,259,173,0,17,20.2,0.4,801,429,4555,760,0,17,781,187,8,19,0,17,0,17,54,38,0,17,0,17,25,20,0,17,25,32,0,17,0,17,6451,763,2017,104,8.92884824058286,4.65044179197024,4.0148814137343,0,12.4166795845605,70.6092078747481,0,12.1066501317625,0.124011781119206,1.61215315454968,770.192307692308,4379.80769230769,750.961538461538
"11001001702","Census Tract 17.02, District of Columbia, District of Columbia",167,87,109,64,65,53,0,12,41.9,2.2,1445,200,1415,132,0,12,41,56,12,19,88,63,61,53,21,25,37,28,58,42,105,58,114,68,33,30,34,30,104,56,3217,320,2017,655,5.19117189928505,3.38824992228785,2.02051600870376,0,44.9176251165682,43.9850792663973,0,1.27447932856699,0.373018340068387,20.3605843953994,220.610687022901,216.030534351145,6.25954198473282
"11001003000","Census Tract 30, District of Columbia, District of Columbia",560,197,120,77,61,53,20,27,31.6,2,1309,231,1605,290,7,10,95,60,0,12,29,26,19,21,41,33,18,21,16,21,51,36,27,31,52,45,25,25,39,34,3279,291,2017,317,17.0783775541324,3.65965233302836,1.86032326928942,0.609942055504727,39.9207075327844,48.9478499542543,0.213479719426654,2.89722476364745,0,9.66758157974992,412.933753943218,506.309148264984,29.9684542586751
